method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route
POST,API/Alerts/markAlertAsSentAndSendEmail/([^/]+),»,\App\Modules\APIs\Controllers\AlertsAPIController::markAlertAsSentAndSendEmail/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/processAlerts,»,\App\Modules\APIs\Controllers\AlertsAPIController::processAlerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/processEmailAlerts,»,\App\Modules\APIs\Controllers\AlertsAPIController::processEmailAlerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/processTradeAlerts,»,\App\Modules\APIs\Controllers\AlertsAPIController::processTradeAlerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/processTradeBatch,»,\App\Modules\APIs\Controllers\AlertsAPIController::processTradeBatch,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/sendAlert,»,\App\Modules\APIs\Controllers\AlertsAPIController::sendAlert,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/storeMarketingContent,»,\App\Modules\APIs\Controllers\AlertsAPIController::storeMarketingContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/updateBatchPrices,»,\App\Modules\APIs\Controllers\AlertsAPIController::updateBatchPrices,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/updateChartOverride,»,\App\Modules\APIs\Controllers\AlertsAPIController::updateChartOverride,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/updateExchange,»,\App\Modules\APIs\Controllers\AlertsAPIController::updateExchange,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/updateStatus/([0-9]+)/(.*),»,\App\Modules\APIs\Controllers\AlertsAPIController::updateStatus/$1/$2,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/updateTradeAlerts,»,\App\Modules\APIs\Controllers\AlertsAPIController::updateTradeAlerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/submitTradeAlert,»,\App\Modules\APIs\Controllers\AlertsAPIController::submitTradeAlert,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/getTradeAlertDetails,»,\App\Modules\APIs\Controllers\AlertsAPIController::getTradeAlertDetails,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/generateVoiceoverScript,»,\App\Modules\APIs\Controllers\AlertsAPIController::generateVoiceoverScript,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/generateVoiceoverAndMarketingContent,»,\App\Modules\APIs\Controllers\AlertsAPIController::generateVoiceoverAndMarketingContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/generateAndStoreVoiceover,»,\App\Modules\APIs\Controllers\AlertsAPIController::generateAndStoreVoiceover,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/generateSocialMediaPosts,»,\App\Modules\APIs\Controllers\AlertsAPIController::generateSocialMediaPosts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/postMarketingContentToSocials,»,\App\Modules\APIs\Controllers\AlertsAPIController::postMarketingContentToSocials,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/gen-keys,»,\App\Modules\APIs\Controllers\AlertsAPIController::genKeys,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Alerts/sign,»,\App\Modules\APIs\Controllers\AlertsAPIController::sign,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Auctions/fmv,»,\App\Modules\APIs\Controllers\AuctionsAPIController::computeFMV,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Auctions/settle/([0-9]+),»,\App\Modules\APIs\Controllers\AuctionsAPIController::settle/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Auctions/escrow/release/([0-9]+),»,\App\Modules\APIs\Controllers\AuctionsAPIController::releaseEscrow/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Auctions/escrow/refund/([0-9]+),»,\App\Modules\APIs\Controllers\AuctionsAPIController::refundEscrow/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Auctions/topup,»,\App\Modules\APIs\Controllers\AuctionsAPIController::topUp,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Broker/linkPlaidAccount,»,\App\Modules\APIs\Controllers\BrokerAPIController::linkPlaidAccount,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/ContentEngine/approvePost/([0-9]+),»,\App\Modules\APIs\Controllers\ContentEngineAPIController::approvePost/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/ContentEngine/sendPost/([0-9]+),»,\App\Modules\APIs\Controllers\ContentEngineAPIController::sendPost/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/ContentEngine/runDaily,»,\App\Modules\APIs\Controllers\ContentEngineAPIController::runDaily,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Email/createDraftCampaign,»,\App\Modules\APIs\Controllers\EmailAPIController::createDraftCampaign,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Email/scheduleCampaignApi/([0-9]+),»,\App\Modules\APIs\Controllers\EmailAPIController::scheduleCampaignApi/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/createEvent,»,\App\Modules\APIs\Controllers\EsportsAPIController::createEvent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/joinEvent,»,\App\Modules\APIs\Controllers\EsportsAPIController::joinEvent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/lockEscrow,»,\App\Modules\APIs\Controllers\EsportsAPIController::lockEscrow,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/cancelEvent,»,\App\Modules\APIs\Controllers\EsportsAPIController::cancelEvent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/receiveResultWebhook,»,\App\Modules\APIs\Controllers\EsportsAPIController::receiveResultWebhook,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/eSports/settlePayouts,»,\App\Modules\APIs\Controllers\EsportsAPIController::settlePayouts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/news,»,\App\Modules\APIs\Controllers\InvestmentsAPIController::createNews,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/news/([0-9]+),»,\App\Modules\APIs\Controllers\InvestmentsAPIController::updateNews/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/validateSymbol,»,\App\Modules\APIs\Controllers\InvestmentsAPIController::validateSymbol,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/refreshForecasts,»,\App\Modules\APIs\Controllers\InvestmentsAPIController::refreshForecasts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Investments/reforecastTicker,»,\App\Modules\APIs\Controllers\InvestmentsAPIController::reforecastTicker,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing,»,\App\Modules\APIs\Controllers\MarketingAPIController::index,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/approvePost/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approvePost/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/approveBufferItem/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approveBufferItem/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/autoScheduleNextApproved,»,\App\Modules\APIs\Controllers\MarketingAPIController::autoScheduleNextApproved,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateVideoContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateVideoContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateTikTokContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateTikTokContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/saveVideoDraft,»,\App\Modules\APIs\Controllers\MarketingAPIController::saveVideoDraft,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updateVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updateVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/approveVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approveVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/archiveVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::archiveVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/duplicateVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::duplicateVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateFromTicker,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTicker,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateFromTopic,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTopic,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateFromScrapedSource/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromScrapedSource/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/saveTemplate,»,\App\Modules\APIs\Controllers\MarketingAPIController::saveTemplate,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateCampaignContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateDailyMarketCampaign,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateDailyMarketCampaign,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateCampaignStepContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignStepContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generatePostMediaContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generatePostMediaContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/runNewsScrape,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsScrape,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/runNewsGenerate,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsGenerate,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/runNewsPipeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsPipeline,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/rejectBufferItem/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::rejectBufferItem/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/submitLargeContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::submitLargeContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/submitManualContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::submitManualContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updateCampaignLinks,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateCampaignLinks,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updateInsight,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateInsight,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updateCampaignMessageField,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateCampaignMessageField,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updatePostSchedule/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updatePostSchedule/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/updatePlatformToggle/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updatePlatformToggle/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/validateSymbol,»,\App\Modules\APIs\Controllers\MarketingAPIController::validateSymbol,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/uploadNotification,»,\App\Modules\APIs\Controllers\MarketingAPIController::uploadNotification,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/getStoryUpdates,»,\App\Modules\APIs\Controllers\MarketingAPIController::getStoryUpdates,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateMarketingPackage,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateMarketingPackage,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/processPendingNotifications,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingNotifications,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/processPendingTempScraper,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingTempScraper,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/processPendingCampaigns,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingCampaigns,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
