Module,Area,FeatureName,RoutePath,HttpMethod,ControllerClass,ControllerMethod,Category,Status,Description,IsUIPage,IsCronEndpoint,IsApiEndpoint,MenuLocation,Notes
Management,Referrals,Referrals – Referrals,/Management/Referrals,GET,App\Modules\Management\Controllers\ReferralsController,index,Admin / Management,active,"Handles GET requests to `/Management/Referrals` via App\Modules\Management\Controllers\ReferralsController::index, supporting staff workflows for Referrals.",true,false,false,Management > Referrals,
Management,Security,Security – Security,/Management/Security,GET,App\Modules\Management\Controllers\SecurityController,index,Admin / Management,active,"Handles GET requests to `/Management/Security` via App\Modules\Management\Controllers\SecurityController::index, supporting staff workflows for Security.",true,false,false,Management > Security,
Management,Services,Services – Services,/Management/Services,GET,App\Modules\Management\Controllers\ServicesController,index,Admin / Management,active,"Handles GET requests to `/Management/Services` via App\Modules\Management\Controllers\ServicesController::index, supporting staff workflows for Services.",true,false,false,Management > Services,
Management,Users,Users – Users,/Management/Users,GET,App\Modules\Management\Controllers\UsersController,index,Admin / Management,active,"Handles GET requests to `/Management/Users` via App\Modules\Management\Controllers\UsersController::index, supporting staff workflows for Users.",true,false,false,Management > Users,
Management,Users,Users – Profile,/Management/Users/Profile/(:segment),GET,App\Modules\Management\Controllers\UsersController,profile,Admin / Management,active,"Handles GET requests to `/Management/Users/Profile/(:segment)` via App\Modules\Management\Controllers\UsersController::profile, supporting staff workflows for Users.",true,false,false,Management > Users,
Management,Users,Users – Ajax Block User,/Management/Users/ajaxBlockUser/(:segment),GET|POST,App\Modules\Management\Controllers\UsersController,ajaxBlockUser,Admin / Management,active,"Handles GET and POST requests to `/Management/Users/ajaxBlockUser/(:segment)` via App\Modules\Management\Controllers\UsersController::ajaxBlockUser, supporting staff workflows for Users.",true,false,false,Management > Users,
Management,Users,Users – Ajax Bulk Ban Users,/Management/Users/ajaxBulkBanUsers,GET|POST,App\Modules\Management\Controllers\UsersController,ajaxBulkBanUsers,Admin / Management,active,"Handles GET and POST requests to `/Management/Users/ajaxBulkBanUsers` via App\Modules\Management\Controllers\UsersController::ajaxBulkBanUsers, supporting staff workflows for Users.",true,false,false,Management > Users,
Management,Wallets,Wallets – Add User Gold Tasks,/Management/Marketing/MyMI-Gold/Tasks/Add,GET|POST,App\Modules\Management\Controllers\WalletsController,addUserGoldTasks,Admin / Management,active,"Handles GET and POST requests to `/Management/Marketing/MyMI-Gold/Tasks/Add` via App\Modules\Management\Controllers\WalletsController::addUserGoldTasks, supporting staff workflows for Wallets.",true,false,false,Management > Wallets,
Management,Wallets,Wallets – Wallets,/Management/Wallets,GET,App\Modules\Management\Controllers\WalletsController,index,Admin / Management,active,"Handles GET requests to `/Management/Wallets` via App\Modules\Management\Controllers\WalletsController::index, supporting staff workflows for Wallets.",true,false,false,Management > Wallets,
Management,Wallets,Wallets – Email User About Issue,/Management/Wallets/EmailUserAboutIssue/(:num)/(:num),POST,App\Modules\Management\Controllers\WalletsController,emailUserAboutIssue,Admin / Management,active,"Handles POST requests to `/Management/Wallets/EmailUserAboutIssue/(:num)/(:num)` via App\Modules\Management\Controllers\WalletsController::emailUserAboutIssue, supporting staff workflows for Wallets.",false,false,false,Management > Wallets,
Management,Wallets,Wallets – Reconcile,/Management/Wallets/Reconcile,GET,App\Modules\Management\Controllers\WalletsController,reconcile,Admin / Management,active,"Handles GET requests to `/Management/Wallets/Reconcile` via App\Modules\Management\Controllers\WalletsController::reconcile, supporting staff workflows for Wallets.",true,false,false,Management > Wallets,
Management,WebDesign,WebDesign – Web Design,/Management/Web-Design,GET,App\Modules\Management\Controllers\WebDesignController,index,Admin / Management,active,"Handles GET requests to `/Management/Web-Design` via App\Modules\Management\Controllers\WebDesignController::index, supporting staff workflows for WebDesign.",true,false,false,Management > WebDesign,
Ops,Ops,Ops – Opcache Reset,/_ops/opcache-reset,GET,App\Controllers\Ops,opcacheReset,Public,active,"Handles GET requests to `/_ops/opcache-reset` via App\Controllers\Ops::opcacheReset, sharing public-facing marketing or content.",true,false,false,Ops > Ops,
Predictions,Predictions,Predictions – Predictions,/Predictions,GET,App\Modules\Predictions\Controllers\PredictionsController,index,User Dashboard,active,"Handles GET requests to `/Predictions` via App\Modules\Predictions\Controllers\PredictionsController::index, helping signed-in users work within the Predictions tools.",true,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – Cancel Order,/Predictions/CancelOrder,POST,App\Modules\Predictions\Controllers\PredictionsController,cancelOrder,User Dashboard,active,"Handles POST requests to `/Predictions/CancelOrder` via App\Modules\Predictions\Controllers\PredictionsController::cancelOrder, helping signed-in users work within the Predictions tools.",false,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – View,/Predictions/Market/(:num),GET,App\Modules\Predictions\Controllers\PredictionsController,view,User Dashboard,active,"Handles GET requests to `/Predictions/Market/(:num)` via App\Modules\Predictions\Controllers\PredictionsController::view, helping signed-in users work within the Predictions tools.",true,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – Markets,/Predictions/Markets,GET,App\Modules\Predictions\Controllers\PredictionsController,markets,User Dashboard,active,"Handles GET requests to `/Predictions/Markets` via App\Modules\Predictions\Controllers\PredictionsController::markets, helping signed-in users work within the Predictions tools.",true,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – Place Order,/Predictions/PlaceOrder,POST,App\Modules\Predictions\Controllers\PredictionsController,placeOrder,User Dashboard,active,"Handles POST requests to `/Predictions/PlaceOrder` via App\Modules\Predictions\Controllers\PredictionsController::placeOrder, helping signed-in users work within the Predictions tools.",false,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – Portfolio,/Predictions/Portfolio,GET,App\Modules\Predictions\Controllers\PredictionsController,portfolio,User Dashboard,active,"Handles GET requests to `/Predictions/Portfolio` via App\Modules\Predictions\Controllers\PredictionsController::portfolio, helping signed-in users work within the Predictions tools.",true,false,false,Predictions > Predictions,
Predictions,Predictions,Predictions – Settlements,/Predictions/Settlements,GET,App\Modules\Predictions\Controllers\PredictionsController,settlements,User Dashboard,active,"Handles GET requests to `/Predictions/Settlements` via App\Modules\Predictions\Controllers\PredictionsController::settlements, helping signed-in users work within the Predictions tools.",true,false,false,Predictions > Predictions,
ScriptStudio,ScriptStudio,ScriptStudio – Script Studio,/ScriptStudio,GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,index,User Dashboard,active,"Handles GET requests to `/ScriptStudio` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::index, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Create,/ScriptStudio/Create,GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,create,User Dashboard,active,"Handles GET requests to `/ScriptStudio/Create` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::create, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Edit,/ScriptStudio/Edit/(:num),GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,edit,User Dashboard,active,"Handles GET requests to `/ScriptStudio/Edit/(:num)` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::edit, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Export,/ScriptStudio/Export/(:num)/(:segment),GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,export,User Dashboard,active,"Handles GET requests to `/ScriptStudio/Export/(:num)/(:segment)` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::export, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Marketplace,/ScriptStudio/Marketplace,GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,marketplace,User Dashboard,active,"Handles GET requests to `/ScriptStudio/Marketplace` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::marketplace, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Preview,/ScriptStudio/Preview/(:num),GET,App\Modules\ScriptStudio\Controllers\ScriptStudioController,preview,User Dashboard,active,"Handles GET requests to `/ScriptStudio/Preview/(:num)` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::preview, helping signed-in users work within the ScriptStudio tools.",true,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Store,/ScriptStudio/Store,POST,App\Modules\ScriptStudio\Controllers\ScriptStudioController,store,User Dashboard,active,"Handles POST requests to `/ScriptStudio/Store` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::store, helping signed-in users work within the ScriptStudio tools.",false,false,false,ScriptStudio > ScriptStudio,
ScriptStudio,ScriptStudio,ScriptStudio – Update,/ScriptStudio/Update/(:num),POST,App\Modules\ScriptStudio\Controllers\ScriptStudioController,update,User Dashboard,active,"Handles POST requests to `/ScriptStudio/Update/(:num)` via App\Modules\ScriptStudio\Controllers\ScriptStudioController::update, helping signed-in users work within the ScriptStudio tools.",false,false,false,ScriptStudio > ScriptStudio,
ServiceWorker,ServiceWorker,ServiceWorker – Sw.Js,/sw.js,GET,App\Controllers\ServiceWorker,index,Public,active,"Handles GET requests to `/sw.js` via App\Controllers\ServiceWorker::index, sharing public-facing marketing or content.",true,false,false,ServiceWorker > ServiceWorker,
Support,Support,Support – Support,/Support,GET,App\Modules\Support\Controllers\SupportController,index,Support / Help,active,"Handles GET requests to `/Support` via App\Modules\Support\Controllers\SupportController::index, delivering support content and intake.",true,false,false,Support > Support,
Support,Support,Support – Article,/Support/Article/(:segment),GET,App\Modules\Support\Controllers\SupportController,article,Support / Help,active,"Handles GET requests to `/Support/Article/(:segment)` via App\Modules\Support\Controllers\SupportController::article, delivering support content and intake.",true,false,false,Support > Support,
Support,Support,Support – Faq,/Support/FAQ,GET,App\Modules\Support\Controllers\SupportController,faq,Support / Help,active,"Handles GET requests to `/Support/FAQ` via App\Modules\Support\Controllers\SupportController::faq, delivering support content and intake.",true,false,false,Support > Support,
Support,Support,Support – Feedback,/Support/Feedback,POST,App\Modules\Support\Controllers\SupportController,feedback,Support / Help,active,"Handles POST requests to `/Support/Feedback` via App\Modules\Support\Controllers\SupportController::feedback, delivering support content and intake.",false,false,false,Support > Support,
Support,Support,Support – Test,/Support/Test,GET,App\Modules\Support\Controllers\SupportController,test,Support / Help,active,"Handles GET requests to `/Support/Test` via App\Modules\Support\Controllers\SupportController::test, delivering support content and intake.",true,false,false,Support > Support,
Support,Support,Support – Send Test Email,/Support/Test-Email,GET,App\Modules\Support\Controllers\SupportController,sendTestEmail,Support / Help,active,"Handles GET requests to `/Support/Test-Email` via App\Modules\Support\Controllers\SupportController::sendTestEmail, delivering support content and intake.",true,false,false,Support > Support,
System,Health,Health – Diag,/system/diag,GET,System\HealthController,diag,API / Backend,active,"Handles GET requests to `/system/diag` via System\HealthController::diag, providing backend data/services for Health consumers.",false,false,true,System > Health,
System,Health,Health – Healthz,/system/healthz,GET,System\HealthController,healthz,API / Backend,active,"Handles GET requests to `/system/healthz` via System\HealthController::healthz, providing backend data/services for Health consumers.",false,false,true,System > Health,
System,Utility,Utility – Login,/Login,GET,closure,index,API / Backend,active,"Handles GET requests to `/Login` via closure handler, providing backend data/services for Utility consumers.",false,false,true,System > Utility,
System,Utility,Utility – Debug,/debug,POST,closure,index,API / Backend,active,"Handles POST requests to `/debug` via closure handler, providing backend data/services for Utility consumers.",false,false,true,System > Utility,
System,Utility,Utility – Health,/health,GET,closure,index,API / Backend,active,"Handles GET requests to `/health` via closure handler, providing backend data/services for Utility consumers.",false,false,true,System > Utility,
System,Utility,Utility – Healthz,/healthz,GET,closure,index,API / Backend,active,"Handles GET requests to `/healthz` via closure handler, providing backend data/services for Utility consumers.",false,false,true,System > Utility,
User,Account,Account – Create Link Token,/Accounts/createLinkToken,GET,App\Modules\User\Controllers\AccountController,createLinkToken,User Dashboard,active,"Handles GET requests to `/Accounts/createLinkToken` via App\Modules\User\Controllers\AccountController::createLinkToken, helping signed-in users work within the Account tools.",true,false,false,User > Account,alias: create-link-token
User,Advisor,Advisor – Advisors,/Advisors,GET|POST,App\Modules\User\Controllers\AdvisorController,index,User Dashboard,active,"Handles GET and POST requests to `/Advisors` via App\Modules\User\Controllers\AdvisorController::index, helping signed-in users work within the Advisor tools.",true,false,false,User > Advisor,
User,Alerts,Alerts – Alerts,/Alerts,GET|POST,App\Modules\User\Controllers\AlertsController,index,User Dashboard,active,"Handles GET and POST requests to `/Alerts` via App\Modules\User\Controllers\AlertsController::index, helping signed-in users work within the Alerts tools.",true,false,false,User > Alerts,
User,Budget,Budget – Budget,/Budget,GET,App\Modules\User\Controllers\BudgetController,index,User Dashboard,active,"Handles GET requests to `/Budget` via App\Modules\User\Controllers\BudgetController::index, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Account Manager,/Budget/Account-Manager,GET|POST,App\Modules\User\Controllers\BudgetController,accountManager,User Dashboard,active,"Handles GET and POST requests to `/Budget/Account-Manager` via App\Modules\User\Controllers\BudgetController::accountManager, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Account Manager,/Budget/Account-Manager,POST,App\Modules\User\Controllers\BudgetController,accountManager,User Dashboard,active,"Handles POST requests to `/Budget/Account-Manager` via App\Modules\User\Controllers\BudgetController::accountManager, helping signed-in users work within the Budget tools.",false,false,false,User > Budget,
User,Budget,Budget – Add,/Budget/Add,GET|POST,App\Modules\User\Controllers\BudgetController,add,User Dashboard,active,"Handles GET and POST requests to `/Budget/Add` via App\Modules\User\Controllers\BudgetController::add, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Add,/Budget/Add/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,add,User Dashboard,active,"Handles GET and POST requests to `/Budget/Add/(:segment)` via App\Modules\User\Controllers\BudgetController::add, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Approve Recurring Schedule,/Budget/Approve-Recurring-Schedule/(:num),GET|POST,App\Modules\User\Controllers\BudgetController,approveRecurringSchedule,User Dashboard,active,"Handles GET and POST requests to `/Budget/Approve-Recurring-Schedule/(:num)` via App\Modules\User\Controllers\BudgetController::approveRecurringSchedule, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Cancel Account,/Budget/Cancel-Account/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,cancelAccount,User Dashboard,active,"Handles GET and POST requests to `/Budget/Cancel-Account/(:segment)` via App\Modules\User\Controllers\BudgetController::cancelAccount, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Copy,GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Copy` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Copy/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Copy/(:segment)` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Delete Account,/Budget/Delete-Account,GET|POST,App\Modules\User\Controllers\BudgetController,deleteAccount,User Dashboard,active,"Handles GET and POST requests to `/Budget/Delete-Account` via App\Modules\User\Controllers\BudgetController::deleteAccount, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Delete Account,/Budget/Delete-Account/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,deleteAccount,User Dashboard,active,"Handles GET and POST requests to `/Budget/Delete-Account/(:segment)` via App\Modules\User\Controllers\BudgetController::deleteAccount, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Details,/Budget/Details,GET|POST,App\Modules\User\Controllers\BudgetController,details,User Dashboard,active,"Handles GET and POST requests to `/Budget/Details` via App\Modules\User\Controllers\BudgetController::details, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Details,/Budget/Details/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,details,User Dashboard,active,"Handles GET and POST requests to `/Budget/Details/(:segment)` via App\Modules\User\Controllers\BudgetController::details, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Edit,GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Edit` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Edit/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Edit/(:segment)` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Edit/(:segment)/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Edit/(:segment)/(:segment)` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Account Overview,/Budget/Expenses,GET|POST,App\Modules\User\Controllers\BudgetController,accountOverview,User Dashboard,active,"Handles GET and POST requests to `/Budget/Expenses` via App\Modules\User\Controllers\BudgetController::accountOverview, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Financial Analysis,/Budget/Financial-Analysis,GET|POST,App\Modules\User\Controllers\BudgetController,financialAnalysis,User Dashboard,active,"Handles GET and POST requests to `/Budget/Financial-Analysis` via App\Modules\User\Controllers\BudgetController::financialAnalysis, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Financial Forecaster,/Budget/Financial-Forecaster,GET|POST,App\Modules\User\Controllers\BudgetController,financialForecaster,User Dashboard,active,"Handles GET and POST requests to `/Budget/Financial-Forecaster` via App\Modules\User\Controllers\BudgetController::financialForecaster, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Forecast,/Budget/Forecast,GET,App\Modules\User\Controllers\BudgetController,forecast,User Dashboard,active,"Handles GET requests to `/Budget/Forecast` via App\Modules\User\Controllers\BudgetController::forecast, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Forecast,/Budget/Forecast/(:segment),GET,App\Modules\User\Controllers\BudgetController,forecast,User Dashboard,active,"Handles GET requests to `/Budget/Forecast/(:segment)` via App\Modules\User\Controllers\BudgetController::forecast, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – History,/Budget/History,GET|POST,App\Modules\User\Controllers\BudgetController,history,User Dashboard,active,"Handles GET and POST requests to `/Budget/History` via App\Modules\User\Controllers\BudgetController::history, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – History,/Budget/History/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,history,User Dashboard,active,"Handles GET and POST requests to `/Budget/History/(:segment)` via App\Modules\User\Controllers\BudgetController::history, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Account Overview,/Budget/Income,GET|POST,App\Modules\User\Controllers\BudgetController,accountOverview,User Dashboard,active,"Handles GET and POST requests to `/Budget/Income` via App\Modules\User\Controllers\BudgetController::accountOverview, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Last Month,/Budget/Last-Month,GET,App\Modules\User\Controllers\BudgetController,lastMonth,User Dashboard,active,"Handles GET requests to `/Budget/Last-Month` via App\Modules\User\Controllers\BudgetController::lastMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Last Month,/Budget/Last-Month/(:segment),GET,App\Modules\User\Controllers\BudgetController,lastMonth,User Dashboard,active,"Handles GET requests to `/Budget/Last-Month/(:segment)` via App\Modules\User\Controllers\BudgetController::lastMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Next Month,/Budget/Next-Month,GET,App\Modules\User\Controllers\BudgetController,nextMonth,User Dashboard,active,"Handles GET requests to `/Budget/Next-Month` via App\Modules\User\Controllers\BudgetController::nextMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Next Month,/Budget/Next-Month/(:segment),GET,App\Modules\User\Controllers\BudgetController,nextMonth,User Dashboard,active,"Handles GET requests to `/Budget/Next-Month/(:segment)` via App\Modules\User\Controllers\BudgetController::nextMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Edit,/Budget/Recurring-Account/Edit/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,edit,User Dashboard,active,"Handles GET and POST requests to `/Budget/Recurring-Account/Edit/(:segment)` via App\Modules\User\Controllers\BudgetController::edit, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Recurring Schedule,/Budget/Recurring-Account/Schedule,GET|POST,App\Modules\User\Controllers\BudgetController,recurringSchedule,User Dashboard,active,"Handles GET and POST requests to `/Budget/Recurring-Account/Schedule` via App\Modules\User\Controllers\BudgetController::recurringSchedule, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Recurring Schedule,/Budget/Recurring-Account/Schedule/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,recurringSchedule,User Dashboard,active,"Handles GET and POST requests to `/Budget/Recurring-Account/Schedule/(:segment)` via App\Modules\User\Controllers\BudgetController::recurringSchedule, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Search,/Budget/Search/(:any),GET,App\Modules\User\Controllers\BudgetController,index,User Dashboard,active,"Handles GET requests to `/Budget/Search/(:any)` via App\Modules\User\Controllers\BudgetController::index, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Settings,/Budget/Settings/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,settings,User Dashboard,active,"Handles GET and POST requests to `/Budget/Settings/(:segment)` via App\Modules\User\Controllers\BudgetController::settings, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Paid,/Budget/Status/Paid/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,paid,User Dashboard,active,"Handles GET and POST requests to `/Budget/Status/Paid/(:segment)` via App\Modules\User\Controllers\BudgetController::paid, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – Unpaid,/Budget/Status/Unpaid/(:segment),GET|POST,App\Modules\User\Controllers\BudgetController,unpaid,User Dashboard,active,"Handles GET and POST requests to `/Budget/Status/Unpaid/(:segment)` via App\Modules\User\Controllers\BudgetController::unpaid, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – This Month,/Budget/This-Month,GET,App\Modules\User\Controllers\BudgetController,thisMonth,User Dashboard,active,"Handles GET requests to `/Budget/This-Month` via App\Modules\User\Controllers\BudgetController::thisMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Budget,Budget – This Month,/Budget/This-Month/(:segment),GET,App\Modules\User\Controllers\BudgetController,thisMonth,User Dashboard,active,"Handles GET requests to `/Budget/This-Month/(:segment)` via App\Modules\User\Controllers\BudgetController::thisMonth, helping signed-in users work within the Budget tools.",true,false,false,User > Budget,
User,Dashboard,Dashboard – Account,/Account,GET,App\Modules\User\Controllers\DashboardController,account,User Dashboard,active,"Handles GET requests to `/Account` via App\Modules\User\Controllers\DashboardController::account, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: account
User,Dashboard,Dashboard – Activity,/Account/Activity,GET,App\Modules\User\Controllers\DashboardController,activity,User Dashboard,active,"Handles GET requests to `/Account/Activity` via App\Modules\User\Controllers\DashboardController::activity, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: activity
User,Dashboard,Dashboard – Billing,/Account/Billing,GET,App\Modules\User\Controllers\DashboardController,billing,User Dashboard,active,"Handles GET requests to `/Account/Billing` via App\Modules\User\Controllers\DashboardController::billing, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: billing
User,Dashboard,Dashboard – Connected Accounts,/Account/Connected-Accounts,GET,App\Modules\User\Controllers\DashboardController,connectedAccounts,User Dashboard,active,"Handles GET requests to `/Account/Connected-Accounts` via App\Modules\User\Controllers\DashboardController::connectedAccounts, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: connected-accounts
User,Dashboard,Dashboard – Notifications,/Account/Notifications,GET,App\Modules\User\Controllers\DashboardController,notifications,User Dashboard,active,"Handles GET requests to `/Account/Notifications` via App\Modules\User\Controllers\DashboardController::notifications, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: notifications
User,Dashboard,Dashboard – Security,/Account/Security,GET,App\Modules\User\Controllers\DashboardController,Security,User Dashboard,active,"Handles GET requests to `/Account/Security` via App\Modules\User\Controllers\DashboardController::Security, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: security
User,Dashboard,Dashboard – Social Media,/Account/Social-Media,GET,App\Modules\User\Controllers\DashboardController,SocialMedia,User Dashboard,active,"Handles GET requests to `/Account/Social-Media` via App\Modules\User\Controllers\DashboardController::SocialMedia, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: social-media
User,Dashboard,Dashboard – Dashboard,/Dashboard,GET,App\Modules\User\Controllers\DashboardController,index,User Dashboard,active,"Handles GET requests to `/Dashboard` via App\Modules\User\Controllers\DashboardController::index, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: dashboard
User,Dashboard,Dashboard – Loading Screen,/Dashboard/LoadingScreen,GET,App\Modules\User\Controllers\DashboardController,LoadingScreen,User Dashboard,active,"Handles GET requests to `/Dashboard/LoadingScreen` via App\Modules\User\Controllers\DashboardController::LoadingScreen, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: loading-screen
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-1-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-2-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-3-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-4-segment
