method,route,name,handler,before_filters,after_filters,route_class,classification_status,classification_reason,recommended_gt001c_action,malformed_handler,blank_filters
POST,Exchange/Solana/Wallet/Disconnect,mymi-solana-disconnect-wallet,\App\Modules\Exchange\Controllers\SolanaController::disconnectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Solana/Wallet/Refresh,mymi-solana-refresh-wallet,\App\Modules\Exchange\Controllers\SolanaController::refreshWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Connect/MetaMask,connect-wallet-metamask,\App\Modules\Exchange\Controllers\SolanaController::connectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Disconnect/MetaMask,disconnect-wallet-metamask,\App\Modules\Exchange\Controllers\SolanaController::disconnectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Refresh/MetaMask,refresh-wallet-metamask,\App\Modules\Exchange\Controllers\SolanaController::refreshWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Connect/Solflare,connect-wallet-solflare,\App\Modules\Exchange\Controllers\SolanaController::connectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Disconnect/Solflare,disconnect-wallet-solflare,\App\Modules\Exchange\Controllers\SolanaController::disconnectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Refresh/Solflare,refresh-wallet-solflare,\App\Modules\Exchange\Controllers\SolanaController::refreshWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Connect/Phantom,connect-wallet-phantom,\App\Modules\Exchange\Controllers\SolanaController::connectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Disconnect/Phantom,disconnect-wallet-phantom,\App\Modules\Exchange\Controllers\SolanaController::disconnectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Refresh/Phantom,refresh-wallet-phantom,\App\Modules\Exchange\Controllers\SolanaController::refreshWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Connect/TrustWallet,connect-wallet-trustwallet,\App\Modules\Exchange\Controllers\SolanaController::connectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Disconnect/TrustWallet,disconnect-wallet-trustwallet,\App\Modules\Exchange\Controllers\SolanaController::disconnectWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Exchange/Wallet/Refresh/TrustWallet,refresh-wallet-trustwallet,\App\Modules\Exchange\Controllers\SolanaController::refreshWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,csrf login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Institutes,»,\App\Modules\User\Controllers\InstitutesController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,My-Investments,»,\App\Modules\User\Controllers\InvestmentsController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,My-Trades,»,\App\Modules\User\Controllers\InvestmentsController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments,»,\App\Modules\User\Controllers\InvestmentsController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Account-Manager,»,\App\Modules\User\Controllers\InvestmentsController::accountManager,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Add,»,\App\Modules\User\Controllers\InvestmentsController::add,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Add/([^/]+),»,\App\Modules\User\Controllers\InvestmentsController::add,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Autosave,»,\App\Modules\User\Controllers\InvestmentsController::autoSave,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Overview,»,\App\Modules\User\Controllers\InvestmentsController::overview,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Retirement,»,\App\Modules\User\Controllers\InvestmentsController::retirement,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Save,»,\App\Modules\User\Controllers\InvestmentsController::save,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Services,»,\App\Modules\User\Controllers\InvestmentsController::services,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Squeezes,»,\App\Modules\User\Controllers\InvestmentsController::squeezes,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Test,»,\App\Modules\User\Controllers\InvestmentsController::test,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Watchlist,»,\App\Modules\User\Controllers\InvestmentsController::watchlist,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Strategies,»,\App\Modules\User\Controllers\InvestmentController::createStrategy,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Investments/Goals,»,\App\Modules\User\Controllers\InvestmentController::createGoal,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Predictions/PlaceOrder,»,\App\Modules\User\Controllers\PredictionsController::placeOrder,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Predictions/CancelOrder,»,\App\Modules\User\Controllers\PredictionsController::cancelOrder,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Projects/Commit/([0-9]+),»,\App\Modules\User\Controllers\ProjectsController::commit/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Projects/Withdraw-Commit/([0-9]+),»,\App\Modules\User\Controllers\ProjectsController::withdrawCommit/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Projects/Request-Monthly-Withdrawal/([0-9]+),»,\App\Modules\User\Controllers\ProjectsController::requestMonthlyWithdrawal/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Projects/Accept-Private-Allocation/([0-9]+),»,\App\Modules\User\Controllers\ProjectsController::acceptPrivateAllocation/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Projects/PurchaseFundUnits,»,\App\Modules\User\Controllers\ProjectsController::purchaseFundUnits,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,ScriptStudio/Store,»,\App\Modules\ScriptStudio\Controllers\ScriptStudioController::store,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,ScriptStudio/Update/([0-9]+),»,\App\Modules\ScriptStudio\Controllers\ScriptStudioController::update/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,API/management/run-cron-tasks,»,\App\Modules\APIs\Controllers\ManagementAPIController::Run_CRON_Tasks,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked cronKey,cronKey cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,OK,Internal token or cron key guard is present.,none,no,no
POST,Support/resendActivation,»,\App\Modules\Support\Controllers\AccountSupportController::resendActivation,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,MISSING_GUARD,Product/user route pattern detected but no user auth guard was recognized.,add_or_confirm_login_authcheck_guard,no,no
POST,Support/sendPasswordReset,»,\App\Modules\Support\Controllers\AccountSupportController::sendPasswordReset,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,MISSING_GUARD,Product/user route pattern detected but no user auth guard was recognized.,add_or_confirm_login_authcheck_guard,no,no
POST,My-Referrals,»,\App\Modules\User\Controllers\ReferralController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Referrals,»,\App\Modules\User\Controllers\ReferralController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Referrals/Create,»,\App\Modules\User\Controllers\ReferralController::create,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Referrals/sendReferralEmail,»,\App\Modules\User\Controllers\ReferralController::sendReferralEmail,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login,login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/All,wallets.all,\App\Modules\User\Controllers\WalletsController::all,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Account-Manager,wallets.account-manager,\App\Modules\User\Controllers\WalletsController::accountManager,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Add,wallets.add,\App\Modules\User\Controllers\WalletsController::add,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Add/([^/]+),wallets.add.segment,\App\Modules\User\Controllers\WalletsController::add/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Add/([^/]+)/([^/]+),wallets.add.segment.segment,\App\Modules\User\Controllers\WalletsController::addFetch/$1/$2,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Add/Bank-Account,wallets.add.bank-account,\App\Modules\User\Controllers\WalletsController::createBankeAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Attach-Account,wallets.attach-account,\App\Modules\User\Controllers\WalletsController::attachAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Attach-Account/([^/]+)/([^/]+)/([^/]+),wallets.attach-account.segment.segment.segment,\App\Modules\User\Controllers\WalletsController::attachAccount/$1/$2/$3,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Bank,wallets.bank,\App\Modules\User\Controllers\WalletsController::bank,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Banking,wallets.banking,\App\Modules\User\Controllers\WalletsController::banking,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Banking/Add/Account/([^/]+),wallets.banking.add.account.segment,\App\Modules\User\Controllers\WalletsController::add,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Banking/([^/]+),wallets.banking.segment,\App\Modules\User\Controllers\WalletsController::addAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Banking/Details/([^/]+),wallets.banking.details.segment,\App\Modules\User\Controllers\WalletsController::details/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Credit/Details/([^/]+),wallets.credit.details.segment,\App\Modules\User\Controllers\WalletsController::details/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Debt/Details/([^/]+),wallets.debt.details.segment,\App\Modules\User\Controllers\WalletsController::details/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Investment/Details/([^/]+),wallets.investment.details.segment,\App\Modules\User\Controllers\WalletsController::details/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Crypto/Details/([^/]+),wallets.crypto.details.segment,\App\Modules\User\Controllers\WalletsController::details/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Delete/([^/]+)/([^/]+),wallets.delete.type.id,\App\Modules\User\Controllers\WalletsController::delete/$1/$2,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Banking/Edit/Account/([^/]+),wallets.banking.edit.account.segment,\App\Modules\User\Controllers\WalletsController::editBankAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Checking,wallets.checking,\App\Modules\User\Controllers\WalletsController::checking,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Credit/Edit/Account/([^/]+),»,\App\Modules\User\Controllers\WalletsController::editCreditAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Crypto,wallets.crypto,\App\Modules\User\Controllers\WalletsController::crypto,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Create,wallets.create,\App\Modules\User\Controllers\WalletsController::generateWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Credit,wallets.credit,\App\Modules\User\Controllers\WalletsController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Coin-Swap,wallets.coin-swap,\App\Modules\User\Controllers\WalletsController::coinSwap,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Coin-Swap/([^/]+),wallets.coin-swap.segment,\App\Modules\User\Controllers\WalletsController::coinSwap/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Complete/Purchase,wallets.complete.purchase,\App\Modules\User\Controllers\WalletsController::completePurchase,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Confirm-Deposit,wallets.confirm.deposit,\App\Modules\User\Controllers\WalletsController::confirmDeposit,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Debt,wallets.debt,\App\Modules\User\Controllers\WalletsController::debt,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Debt/Edit/Account/([^/]+),wallets.debt.edit.account.segment,\App\Modules\User\Controllers\WalletsController::editDebtAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit,wallets.deposit,\App\Modules\User\Controllers\WalletsController::deposit,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit/Fetch,wallets.deposit.fetch,\App\Modules\User\Controllers\WalletsController::addDepositFetch,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit/Complete,wallets.deposit.complete,\App\Modules\User\Controllers\WalletsController::depositComplete,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit/Complete/([^/]+),wallets.deposit.complete.segment,\App\Modules\User\Controllers\WalletsController::depositComplete/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit/([^/]+),wallets.deposit.segment,\App\Modules\User\Controllers\WalletsController::deposit/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Deposit/Funds,wallets.deposit.funds,\App\Modules\User\Controllers\WalletsController::deposit,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Details,wallets.details,\App\Modules\User\Controllers\WalletsController::details,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Edit,wallets.edit,\App\Modules\User\Controllers\WalletsController::edit,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Edit/([^/]+),wallets.edit.segment,\App\Modules\User\Controllers\WalletsController::edit/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Edit/([^/]+)/([^/]+),wallets.edit.segment.segment,\App\Modules\User\Controllers\WalletsController::edit/$1/$2,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
