Module,Area,FeatureName,RoutePath,FullUrl,Category,Status,TargetKeywords,SchemaTypes,HasJsonLd,HasOpenGraph,HasTwitterCard,CanonicalUrl,HasCanonicalTag,InternalLinkPriority,HasFooterLink,HasSidebarLink,HasBreadcrumb,HasRelatedFeaturesBlock,LinkedFromModules,LinkedFromRoutes,Notes
User,Budget,Budget – Details,/Budget/Details,https://www.mymiwallet.com/Budget/Details,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Details,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Details,/Budget/Details/(:segment),https://www.mymiwallet.com/Budget/Details/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Details/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Copy,https://www.mymiwallet.com/Budget/Copy,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Copy,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Copy/(:segment),https://www.mymiwallet.com/Budget/Copy/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Copy/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Edit,https://www.mymiwallet.com/Budget/Edit,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Edit,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Edit/(:segment),https://www.mymiwallet.com/Budget/Edit/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Edit/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Edit/(:segment)/(:segment),https://www.mymiwallet.com/Budget/Edit/(:segment)/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Edit/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Edit,/Budget/Recurring-Account/Edit/(:segment),https://www.mymiwallet.com/Budget/Recurring-Account/Edit/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Recurring-Account/Edit/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Financial Analysis,/Budget/Financial-Analysis,https://www.mymiwallet.com/Budget/Financial-Analysis,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Financial-Analysis,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Financial Forecaster,/Budget/Financial-Forecaster,https://www.mymiwallet.com/Budget/Financial-Forecaster,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Financial-Forecaster,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Forecast,/Budget/Forecast,https://www.mymiwallet.com/Budget/Forecast,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Forecast,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Forecast,/Budget/Forecast/(:segment),https://www.mymiwallet.com/Budget/Forecast/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Forecast/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – History,/Budget/History,https://www.mymiwallet.com/Budget/History,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/History,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – History,/Budget/History/(:segment),https://www.mymiwallet.com/Budget/History/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/History/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Last Month,/Budget/Last-Month,https://www.mymiwallet.com/Budget/Last-Month,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Last-Month,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Last Month,/Budget/Last-Month/(:segment),https://www.mymiwallet.com/Budget/Last-Month/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Last-Month/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Next Month,/Budget/Next-Month,https://www.mymiwallet.com/Budget/Next-Month,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Next-Month,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Next Month,/Budget/Next-Month/(:segment),https://www.mymiwallet.com/Budget/Next-Month/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Next-Month/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Paid,/Budget/Status/Paid/(:segment),https://www.mymiwallet.com/Budget/Status/Paid/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Status/Paid/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Recurring Schedule,/Budget/Recurring-Account/Schedule,https://www.mymiwallet.com/Budget/Recurring-Account/Schedule,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Recurring-Account/Schedule,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Recurring Schedule,/Budget/Recurring-Account/Schedule/(:segment),https://www.mymiwallet.com/Budget/Recurring-Account/Schedule/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Recurring-Account/Schedule/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Search,/Budget/Search/(:any),https://www.mymiwallet.com/Budget/Search/(:any),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Search/(:any),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Settings,/Budget/Settings/(:segment),https://www.mymiwallet.com/Budget/Settings/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Settings/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – This Month,/Budget/This-Month,https://www.mymiwallet.com/Budget/This-Month,User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/This-Month,todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – This Month,/Budget/This-Month/(:segment),https://www.mymiwallet.com/Budget/This-Month/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/This-Month/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Budget,Budget – Unpaid,/Budget/Status/Unpaid/(:segment),https://www.mymiwallet.com/Budget/Status/Unpaid/(:segment),User Dashboard,active,"personal finance dashboard,budgeting tool,monthly budget planner,budget to investment tool","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Budget/Status/Unpaid/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Budget","/Dashboard,/Wallets,/Alerts",
User,Dashboard,Dashboard – Account,/Account,https://www.mymiwallet.com/Account,User Dashboard,active,"dashboard account,dashboard tools,user dashboard,handles requests account modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account,todo,medium,todo,todo,todo,todo,,,alias: account
User,Dashboard,Dashboard – Activity,/Account/Activity,https://www.mymiwallet.com/Account/Activity,User Dashboard,active,"dashboard activity,dashboard tools,user dashboard,handles requests account activity,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Activity,todo,medium,todo,todo,todo,todo,,,alias: activity
User,Dashboard,Dashboard – Billing,/Account/Billing,https://www.mymiwallet.com/Account/Billing,User Dashboard,active,"dashboard billing,dashboard tools,user dashboard,handles requests account billing,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Billing,todo,medium,todo,todo,todo,todo,,,alias: billing
User,Dashboard,Dashboard – Check Onboarding Status,/Dashboard/checkOnboardingStatus,https://www.mymiwallet.com/Dashboard/checkOnboardingStatus,User Dashboard,active,"dashboard check onboarding status,dashboard tools,user dashboard,handles requests dashboard checkonboardingstatus,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/checkOnboardingStatus,todo,medium,todo,todo,todo,todo,,,alias: check-onboarding-status
User,Dashboard,Dashboard – Connected Accounts,/Account/Connected-Accounts,https://www.mymiwallet.com/Account/Connected-Accounts,User Dashboard,active,"dashboard connected accounts,dashboard tools,user dashboard,handles requests account connected,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Connected-Accounts,todo,medium,todo,todo,todo,todo,,,alias: connected-accounts
User,Dashboard,Dashboard – Dashboard,/Dashboard,https://www.mymiwallet.com/Dashboard,User Dashboard,active,"dashboard dashboard,dashboard tools,user dashboard,handles requests dashboard modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard,todo,high,todo,todo,todo,todo,,,alias: dashboard
User,Dashboard,Dashboard – Goals,/MyMI-Gold/Goals/(:segment),https://www.mymiwallet.com/MyMI-Gold/Goals/(:segment),User Dashboard,active,"dashboard goals,dashboard tools,user dashboard,handles requests mymi gold,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/MyMI-Gold/Goals/(:segment),todo,medium,todo,todo,todo,todo,,,alias: mymi-gold-daily-goals
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-1-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-2-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-3-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-4-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-5-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),User Dashboard,active,"dashboard load modal content,dashboard tools,user dashboard,handles requests dashboard transaction,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),todo,medium,todo,todo,todo,todo,,,alias: load-modal-6-segment
User,Dashboard,Dashboard – Loading Screen,/Dashboard/LoadingScreen,https://www.mymiwallet.com/Dashboard/LoadingScreen,User Dashboard,active,"dashboard loading screen,dashboard tools,user dashboard,handles requests dashboard loadingscreen,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/LoadingScreen,todo,medium,todo,todo,todo,todo,,,alias: loading-screen
User,Dashboard,Dashboard – Notifications,/Account/Notifications,https://www.mymiwallet.com/Account/Notifications,User Dashboard,active,"dashboard notifications,dashboard tools,user dashboard,handles requests account notifications,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Notifications,todo,medium,todo,todo,todo,todo,,,alias: notifications
User,Dashboard,Dashboard – Onboarding,/Dashboard/onboarding,https://www.mymiwallet.com/Dashboard/onboarding,User Dashboard,active,"dashboard onboarding,dashboard tools,user dashboard,handles requests dashboard onboarding,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Dashboard/onboarding,todo,medium,todo,todo,todo,todo,,,alias: onboarding
User,Dashboard,Dashboard – Performance,/Performance,https://www.mymiwallet.com/Performance,User Dashboard,active,"dashboard performance,dashboard tools,user dashboard,handles requests performance modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Performance,todo,medium,todo,todo,todo,todo,,,alias: performance
User,Dashboard,Dashboard – Profile,/Profile/(:segment),https://www.mymiwallet.com/Profile/(:segment),User Dashboard,active,"dashboard profile,dashboard tools,user dashboard,handles requests profile segment,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Profile/(:segment),todo,medium,todo,todo,todo,todo,,,alias: profile
User,Dashboard,Dashboard – Schedule,/Schedule,https://www.mymiwallet.com/Schedule,User Dashboard,active,"dashboard schedule,dashboard tools,user dashboard,handles requests schedule modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Schedule,todo,medium,todo,todo,todo,todo,,,alias: schedule
User,Dashboard,Dashboard – Security,/Account/Security,https://www.mymiwallet.com/Account/Security,User Dashboard,active,"dashboard security,dashboard tools,user dashboard,handles requests account security,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Security,todo,medium,todo,todo,todo,todo,,,alias: security
User,Dashboard,Dashboard – Social Media,/Account/Social-Media,https://www.mymiwallet.com/Account/Social-Media,User Dashboard,active,"dashboard social media,dashboard tools,user dashboard,handles requests account social,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Account/Social-Media,todo,medium,todo,todo,todo,todo,,,alias: social-media
User,Institutes,Institutes – Institutes,/Institutes,https://www.mymiwallet.com/Institutes,User Dashboard,active,"institutes institutes,institutes tools,user dashboard,handles post requests institutes,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Institutes,todo,medium,todo,todo,todo,todo,,,
User,Investment,Investment – Create Goal,/Investments/Goals/(:num),https://www.mymiwallet.com/Investments/Goals/(:num),User Dashboard,active,"investment create goal,investment tools,user dashboard,handles requests investments goals,mymiwallet platform","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Goals/(:num),todo,medium,todo,todo,todo,todo,,,
User,Investment,Investment – Get Goals,/Investments/Goals,https://www.mymiwallet.com/Investments/Goals,User Dashboard,active,"investment get goals,investment tools,user dashboard,handles requests investments goals,mymiwallet platform","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Goals,todo,medium,todo,todo,todo,todo,,,
User,Investment,Investment – Get Strategies,/Investments/Strategies,https://www.mymiwallet.com/Investments/Strategies,User Dashboard,active,"investment get strategies,investment tools,user dashboard,handles requests investments strategies,mymiwallet platform","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Strategies,todo,medium,todo,todo,todo,todo,,,
User,Investment,Investment – Get Strategy,/Investments/Strategies/(:num),https://www.mymiwallet.com/Investments/Strategies/(:num),User Dashboard,active,"investment get strategy,investment tools,user dashboard,handles requests investments strategies,mymiwallet platform","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Strategies/(:num),todo,medium,todo,todo,todo,todo,,,
User,Investments,Investments – Add,/Investments/Add,https://www.mymiwallet.com/Investments/Add,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Add,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Add,/Investments/Add/(:segment),https://www.mymiwallet.com/Investments/Add/(:segment),User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Add/(:segment),todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Auto Save,/Investments/Autosave,https://www.mymiwallet.com/Investments/Autosave,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Autosave,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Crypto Overview,/Investments/Crypto-Overview,https://www.mymiwallet.com/Investments/Crypto-Overview,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Crypto-Overview,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Economic Data,/Investments/Economic-Data,https://www.mymiwallet.com/Investments/Economic-Data,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Economic-Data,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Get Trade Data,/Trade-Tracker/getTradeData,https://www.mymiwallet.com/Trade-Tracker/getTradeData,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Trade-Tracker/getTradeData,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",alias: get-trade-tracker-data
User,Investments,Investments – Investments,/Investments,https://www.mymiwallet.com/Investments,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Market News,/Investments/Market-News,https://www.mymiwallet.com/Investments/Market-News,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Market-News,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – My Investments,/My-Investments,https://www.mymiwallet.com/My-Investments,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/My-Investments,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",requires filter login
User,Investments,Investments – My Minews,/Investments/MyMI-News,https://www.mymiwallet.com/Investments/MyMI-News,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/MyMI-News,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – My Miresearch,/Investments/MyMI-Research,https://www.mymiwallet.com/Investments/MyMI-Research,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/MyMI-Research,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – My Trades,/My-Trades,https://www.mymiwallet.com/My-Trades,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/My-Trades,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",requires filter login
User,Investments,Investments – Overview,/Investments/Overview,https://www.mymiwallet.com/Investments/Overview,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Overview,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Retirement,/Investments/Retirement,https://www.mymiwallet.com/Investments/Retirement,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Retirement,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Save,/Investments/Save,https://www.mymiwallet.com/Investments/Save,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Save,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Services,/Investments/Services,https://www.mymiwallet.com/Investments/Services,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Services,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Stock Overview,/Investments/Stock-Overview,https://www.mymiwallet.com/Investments/Stock-Overview,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Stock-Overview,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Test,/Investments/Test,https://www.mymiwallet.com/Investments/Test,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Test,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Investments,Investments – Trade Tracker,/Trade-Tracker,https://www.mymiwallet.com/Trade-Tracker,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Trade-Tracker,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",alias: mymi-trade-tracker
User,Investments,Investments – Watchlist,/Investments/Watchlist,https://www.mymiwallet.com/Investments/Watchlist,User Dashboard,active,"investment analysis,portfolio tracker,market insights,investment research","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Investments/Watchlist,todo,medium,todo,true,todo,todo,"User:Dashboard,User:Investments","/Dashboard,/Budget,/Wallets",
User,Knowledgebase,Knowledgebase – Account Billing,/Knowledgebase/Account-And-Billing,https://www.mymiwallet.com/Knowledgebase/Account-And-Billing,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Account-And-Billing,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
